path,kind,extension,codec,bytes,megabytes,width,height,longSide,duration,bitRateKbps,pixFmt,variant,workUsage,recommendation
1kmx1kmwhitecanvas.jpg,image,jpg,mjpeg,16675414,16.675,0,0,0,0.04,3335083,,desktop/source,,convert-webp
249/asset/med.jpg,image,jpg,mjpeg,123252,0.123,1920,1280,1920,0.04,24650,yuvj444p,desktop/source,,convert-webp
249/asset/optimized/med-mobile.webp,image,webp,webp,8240,0.008,1080,721,1080,,,yuv420p,mobile,2-49:cover+first:mobile,ok
249/asset/optimized/med.webp,image,webp,webp,15230,0.015,1700,1134,1700,,,yuv420p,desktop/source,2-49:cover+first:desktop,ok
249/asset/s1.jpg,image,jpg,mjpeg,391187,0.391,1440,1920,1920,0.04,78237,yuvj444p,desktop/source,,convert-webp
249/asset/s2.jpg,image,jpg,mjpeg,380122,0.380,1440,1920,1920,0.04,76024,yuvj444p,desktop/source,,convert-webp
249/asset/s3.jpg,image,jpg,mjpeg,387109,0.387,1440,1920,1920,0.04,77422,yuvj444p,desktop/source,,convert-webp
249/asset/s4.jpg,image,jpg,mjpeg,386638,0.387,1440,1920,1920,0.04,77328,yuvj444p,desktop/source,,convert-webp
249/asset/s5.jpg,image,jpg,mjpeg,436046,0.436,1440,1920,1920,0.04,87209,yuvj444p,desktop/source,,convert-webp
249/asset/s6.jpg,image,jpg,mjpeg,438516,0.439,1440,1920,1920,0.04,87703,yuvj444p,desktop/source,,convert-webp
249/asset/t1.jpg,image,jpg,mjpeg,426986,0.427,1440,1920,1920,0.04,85397,yuvj444p,desktop/source,,convert-webp
249/asset/t2.jpg,image,jpg,mjpeg,417067,0.417,1440,1920,1920,0.04,83413,yuvj444p,desktop/source,,convert-webp
249/asset/t3.jpg,image,jpg,mjpeg,1860001,1.860,2712,3616,3616,0.04,372000,yuvj444p,desktop/source,,convert-webp
249/asset/t4.jpg,image,jpg,mjpeg,493763,0.494,1440,1920,1920,0.04,98753,yuvj444p,desktop/source,,convert-webp
6am/asset/1.jpg,image,jpg,mjpeg,710980,0.711,1920,1280,1920,0.04,142196,yuvj444p,desktop/source,,convert-webp
6am/asset/2.jpg,image,jpg,mjpeg,512271,0.512,1920,1280,1920,0.04,102454,yuvj444p,desktop/source,,convert-webp
6am/asset/3.jpg,image,jpg,mjpeg,1018092,1.018,1920,1280,1920,0.04,203618,yuvj444p,desktop/source,,convert-webp
6am/asset/4.jpg,image,jpg,mjpeg,772632,0.773,1920,1280,1920,0.04,154526,yuvj444p,desktop/source,,convert-webp
6am/asset/5.jpg,image,jpg,mjpeg,654927,0.655,1920,1280,1920,0.04,130985,yuvj444p,desktop/source,,convert-webp
6am/asset/6.jpg,image,jpg,mjpeg,740404,0.740,1920,1280,1920,0.04,148081,yuvj444p,desktop/source,,convert-webp
6am/asset/6am1-mobile.mp4,video,mp4,h264,839868,0.840,762,1080,1080,8.30,810,yuv420p,mobile,6am:gallery-8:mobile,ok
6am/asset/6am1-optimized.mp4,video,mp4,h264,1882396,1.882,1202,1700,1700,8.30,1814,yuv420p,desktop/source,6am:gallery-8:desktop,ok
6am/asset/6am1.mp4,video,mp4,h264,6960265,6.960,1080,1528,1528,8.30,6709,yuv420p,desktop/source,,ok
6am/asset/6am2-mobile.mp4,video,mp4,h264,2306092,2.306,608,1080,1080,15.93,1158,yuv420p,mobile,6am:gallery-9:mobile,ok
6am/asset/6am2-optimized.mp4,video,mp4,h264,2982943,2.983,720,1280,1280,15.93,1498,yuv420p,desktop/source,6am:gallery-9:desktop,ok
6am/asset/6am2.mp4,video,mp4,h264,2999195,2.999,720,1280,1280,15.93,1506,yuv420p,desktop/source,,ok
6am/asset/7.jpg,image,jpg,mjpeg,864111,0.864,1920,1280,1920,0.04,172822,yuvj444p,desktop/source,,convert-webp
6am/asset/book.jpg,image,jpg,mjpeg,613581,0.614,1920,1280,1920,0.04,122716,yuvj444p,desktop/source,,convert-webp
6am/asset/optimized/1-mobile.webp,image,webp,webp,91014,0.091,1080,721,1080,,,yuv420p,mobile,6am:cover+first:mobile,ok
6am/asset/optimized/1.webp,image,webp,webp,193538,0.194,1700,1134,1700,,,yuv420p,desktop/source,6am:cover+first:desktop,ok
6am/asset/optimized/2-mobile.webp,image,webp,webp,32578,0.033,1080,721,1080,,,yuv420p,mobile,6am:gallery-2:mobile,ok
6am/asset/optimized/2.webp,image,webp,webp,91892,0.092,1700,1134,1700,,,yuv420p,desktop/source,6am:gallery-2:desktop,ok
6am/asset/optimized/3-mobile.webp,image,webp,webp,103688,0.104,1080,721,1080,,,yuv420p,mobile,6am:gallery-3:mobile,ok
6am/asset/optimized/3.webp,image,webp,webp,308964,0.309,1700,1134,1700,,,yuv420p,desktop/source,6am:gallery-3:desktop,ok
6am/asset/optimized/4-mobile.webp,image,webp,webp,61306,0.061,1080,721,1080,,,yuv420p,mobile,6am:gallery-4:mobile,ok
6am/asset/optimized/4.webp,image,webp,webp,173850,0.174,1700,1134,1700,,,yuv420p,desktop/source,6am:gallery-4:desktop,ok
6am/asset/optimized/5-mobile.webp,image,webp,webp,70682,0.071,1080,721,1080,,,yuv420p,mobile,6am:gallery-5:mobile,ok
6am/asset/optimized/5.webp,image,webp,webp,176546,0.177,1700,1134,1700,,,yuv420p,desktop/source,6am:gallery-5:desktop,ok
6am/asset/optimized/6-mobile.webp,image,webp,webp,86820,0.087,1080,721,1080,,,yuv420p,mobile,6am:gallery-6:mobile,ok
6am/asset/optimized/6.webp,image,webp,webp,208734,0.209,1700,1134,1700,,,yuv420p,desktop/source,6am:gallery-6:desktop,ok
6am/asset/optimized/7-mobile.webp,image,webp,webp,88230,0.088,1080,721,1080,,,yuv420p,mobile,6am:gallery-7:mobile,ok
6am/asset/optimized/7.webp,image,webp,webp,247290,0.247,1700,1134,1700,,,yuv420p,desktop/source,6am:gallery-7:desktop,ok
asset/64/lamp_off.png,image,png,png,437043,0.437,2270,2138,2270,,,rgba,desktop/source,,convert-webp
asset/64/lamp_on.png,image,png,png,827969,0.828,2270,2138,2270,,,rgba,desktop/source,,convert-webp
asset/64/off.png,image,png,png,92047,0.092,500,700,700,,,rgba,desktop/source,,convert-webp
asset/64/on.png,image,png,png,95349,0.095,500,700,700,,,rgba,desktop/source,,convert-webp
asset/break/1.jpg,image,jpg,mjpeg,92395,0.092,1700,1133,1700,0.04,18479,yuvj444p,desktop/source,,convert-webp
asset/break/2.jpg,image,jpg,mjpeg,253603,0.254,1700,1133,1700,0.04,50721,yuvj444p,desktop/source,,convert-webp
asset/break/3.jpg,image,jpg,mjpeg,259443,0.259,1700,1133,1700,0.04,51889,yuvj444p,desktop/source,,convert-webp
asset/break/4.jpg,image,jpg,mjpeg,260510,0.261,1700,1133,1700,0.04,52102,yuvj444p,desktop/source,,convert-webp
asset/coding/coding-3.jpg,image,jpg,mjpeg,116515,0.117,1700,1137,1700,0.04,23303,yuvj444p,desktop/source,,convert-webp
asset/cose/arms.jpg,image,jpg,mjpeg,399969,0.400,1700,1206,1700,0.04,79994,yuvj444p,desktop/source,,convert-webp
asset/cose/au-lit.jpg,image,jpg,mjpeg,618113,0.618,1600,1147,1600,0.04,123623,yuvj444p,desktop/source,,convert-webp
asset/cose/c1-s.jpg,image,jpg,mjpeg,26385,0.026,680,680,680,0.04,5277,yuvj444p,desktop/source,,convert-webp
asset/cose/c1.jpg,image,jpg,mjpeg,66190,0.066,680,680,680,0.04,13238,yuvj444p,desktop/source,,convert-webp
asset/cose/cose.jpg,image,jpg,mjpeg,8010,0.008,188,204,204,0.04,1602,yuvj444p,desktop/source,,convert-webp
asset/cose/fool.jpg,image,jpg,mjpeg,41214,0.041,1700,617,1700,0.04,8243,yuvj444p,desktop/source,,convert-webp
asset/cose/gio.png,image,png,png,170621,0.171,614,615,615,,,rgba,desktop/source,,convert-webp
asset/cose/infinito.jpg,image,jpg,mjpeg,716719,0.717,1206,1700,1700,0.04,143344,yuvj444p,desktop/source,,convert-webp
asset/cose/rebranding.jpg,image,jpg,mjpeg,26861,0.027,1500,570,1500,0.04,5372,yuvj444p,desktop/source,,convert-webp
asset/cose/virgola-esclamativa.svg,image,svg,svg,673,0.001,0,0,0,,,,desktop/source,,ok
asset/imago/imago.jpg,image,jpg,mjpeg,296724,0.297,1163,1163,1163,0.04,59345,yuvj444p,desktop/source,,convert-webp
asset/nondescriptive/1.jpg,image,jpg,mjpeg,277563,0.278,1024,1024,1024,0.04,55513,yuvj444p,desktop/source,,convert-webp
asset/nondescriptive/2.jpg,image,jpg,mjpeg,222057,0.222,1024,1024,1024,0.04,44411,yuvj444p,desktop/source,,convert-webp
asset/nondescriptive/3.jpg,image,jpg,mjpeg,354432,0.354,1024,1024,1024,0.04,70886,yuvj444p,desktop/source,,convert-webp
asset/oneandtwophoto/oneandtwophoto.jpg,image,jpg,mjpeg,50283,0.050,1080,1080,1080,0.04,10057,yuvj444p,desktop/source,,convert-webp
asset/pcc.png,image,png,png,19620,0.020,328,204,328,,,rgba,desktop/source,,convert-webp
asset/print/aulit-med.jpg,image,jpg,mjpeg,915111,0.915,1920,1280,1920,0.04,183022,yuvj444p,desktop/source,,convert-webp
asset/print/aulit-min.jpg,image,jpg,mjpeg,558379,0.558,1500,1000,1500,0.04,111676,yuvj444p,desktop/source,,convert-webp
asset/print/tantiauguri-min1.jpg,image,jpg,mjpeg,321703,0.322,1080,1440,1440,0.04,64341,yuvj444p,desktop/source,,convert-webp
asset/print/tantiauguri-min2.jpg,image,jpg,mjpeg,290110,0.290,1080,1440,1440,0.04,58022,yuvj444p,desktop/source,,convert-webp
asset/print/tantissimiauguri-min3.jpg,image,jpg,mjpeg,266278,0.266,1080,1440,1440,0.04,53256,yuvj444p,desktop/source,,convert-webp
asset/print/thumb.jpg,image,jpg,mjpeg,603869,0.604,1500,1000,1500,0.04,120774,yuvj444p,desktop/source,,convert-webp
asset/reflections/blu.jpg,image,jpg,mjpeg,686577,0.687,1620,1080,1620,0.04,137315,yuvj444p,desktop/source,,convert-webp
asset/reflections/grigio.jpg,image,jpg,mjpeg,509086,0.509,1620,1080,1620,0.04,101817,yuvj444p,desktop/source,,convert-webp
asset/reflections/rosso.jpg,image,jpg,mjpeg,823722,0.824,1620,1080,1620,0.04,164744,yuvj444p,desktop/source,,convert-webp
asset/reflections/viola.jpg,image,jpg,mjpeg,589414,0.589,1620,1080,1620,0.04,117883,yuvj444p,desktop/source,,convert-webp
asset/rileggimi/optimized/rileggimi.jpg,image,jpg,mjpeg,212284,0.212,1920,1217,1920,0.04,42457,yuvj420p,desktop/source,,convert-webp
asset/rileggimi/rileggimi.gif,image,gif,gif,2290497,2.290,800,507,800,1.80,10180,bgra,desktop/source,,convert-video
asset/rileggimi/rileggimi.webp,image,webp,webp,18345062,18.345,0,0,0,,,,desktop/source,,ok
asset/svg/Aleph0.svg,image,svg,svg,2632,0.003,0,0,0,,,,desktop/source,,ok
asset/svg/aleph-icon-16.png,image,png,png,1082,0.001,16,16,16,,,rgba,desktop/source,,convert-webp
asset/svg/aleph-icon-180.png,image,png,png,8295,0.008,180,180,180,,,rgba,desktop/source,,convert-webp
asset/svg/aleph-icon-192.png,image,png,png,8905,0.009,192,192,192,,,rgba,desktop/source,,convert-webp
asset/svg/aleph-icon-32.png,image,png,png,1724,0.002,32,32,32,,,rgba,desktop/source,,convert-webp
asset/svg/aleph-icon-512.png,image,png,png,33561,0.034,512,512,512,,,rgba,desktop/source,,convert-webp
asset/svg/arrow.svg,image,svg,svg,393,0.000,0,0,0,,,,desktop/source,,ok
asset/svg/cyan.png,image,png,png,32229,0.032,552,552,552,,,rgba,desktop/source,,convert-webp
asset/svg/dot.svg,image,svg,svg,296,0.000,0,0,0,,,,desktop/source,,ok
asset/svg/sd.png,image,png,png,424271,0.424,695,695,695,,,rgba,desktop/source,,convert-webp
asset/svg/spiral.svg,image,svg,svg,30023,0.030,0,0,0,,,,desktop/source,,ok
asset/threadscape/icon.png,image,png,png,15850,0.016,1024,1024,1024,,,rgba,desktop/source,,convert-webp
asset/triennale/anthropogenicnarratives.gif,image,gif,gif,2628973,2.629,1080,1350,1350,4.48,4695,bgra,desktop/source,,convert-video
asset/triennale/anthropogenicnarratives.jpg,image,jpg,mjpeg,316175,0.316,1080,1350,1350,0.04,63235,yuvj444p,desktop/source,,convert-webp
blank/asset/med.jpg,image,jpg,mjpeg,171873,0.172,1920,1280,1920,0.04,34375,yuvj444p,desktop/source,,convert-webp
blank/asset/min.jpg,image,jpg,mjpeg,111023,0.111,1500,1000,1500,0.04,22205,yuvj444p,desktop/source,,convert-webp
blank/asset/optimized/med-mobile.webp,image,webp,webp,5276,0.005,1080,721,1080,,,yuv420p,mobile,blank:gallery-3:mobile,ok
blank/asset/optimized/med.webp,image,webp,webp,10278,0.010,1700,1134,1700,,,yuv420p,desktop/source,blank:gallery-3:desktop,ok
booksimage/asset/1.jpg,image,jpg,mjpeg,1076850,1.077,1920,1634,1920,0.04,215370,yuvj444p,desktop/source,,convert-webp
booksimage/asset/2.jpg,image,jpg,mjpeg,1049842,1.050,1920,1634,1920,0.04,209968,yuvj444p,desktop/source,,convert-webp
booksimage/asset/3.jpg,image,jpg,mjpeg,1021616,1.022,1920,1634,1920,0.04,204323,yuvj444p,desktop/source,,convert-webp
booksimage/asset/4.jpg,image,jpg,mjpeg,1127920,1.128,1920,1634,1920,0.04,225584,yuvj444p,desktop/source,,convert-webp
booksimage/asset/5.jpg,image,jpg,mjpeg,1124726,1.125,1920,1634,1920,0.04,224945,yuvj444p,desktop/source,,convert-webp
booksimage/asset/6.jpg,image,jpg,mjpeg,1138320,1.138,1920,1634,1920,0.04,227664,yuvj444p,desktop/source,,convert-webp
booksimage/asset/a1.jpg,image,jpg,mjpeg,1042604,1.043,1920,1634,1920,0.04,208521,yuvj444p,desktop/source,,convert-webp
booksimage/asset/a2.jpg,image,jpg,mjpeg,1050905,1.051,1920,1634,1920,0.04,210181,yuvj444p,desktop/source,,convert-webp
booksimage/asset/a3.jpg,image,jpg,mjpeg,1020991,1.021,1920,1634,1920,0.04,204198,yuvj444p,desktop/source,,convert-webp
booksimage/asset/a4.jpg,image,jpg,mjpeg,1035353,1.035,1920,1634,1920,0.04,207071,yuvj444p,desktop/source,,convert-webp
booksimage/asset/a5.jpg,image,jpg,mjpeg,1035353,1.035,1920,1634,1920,0.04,207071,yuvj444p,desktop/source,,convert-webp
booksimage/asset/a6.jpg,image,jpg,mjpeg,1048168,1.048,1920,1634,1920,0.04,209634,yuvj444p,desktop/source,,convert-webp
booksimage/asset/detail.jpg,image,jpg,mjpeg,633426,0.633,1920,1280,1920,0.04,126685,yuvj444p,desktop/source,,convert-webp
booksimage/asset/end.jpg,image,jpg,mjpeg,455967,0.456,1920,1634,1920,0.04,91193,yuvj444p,desktop/source,,convert-webp
booksimage/asset/index.jpg,image,jpg,mjpeg,289030,0.289,1920,1634,1920,0.04,57806,yuvj444p,desktop/source,,convert-webp
booksimage/asset/optimized/a1-mobile.webp,image,webp,webp,183878,0.184,1080,919,1080,,,yuv420p,mobile,immagine-fisica-di-un-libro:cover+first:mobile,ok
booksimage/asset/optimized/a1.webp,image,webp,webp,351936,0.352,1700,1447,1700,,,yuv420p,desktop/source,immagine-fisica-di-un-libro:cover+first:desktop,ok
booksimage/asset/optimized/a3-mobile.webp,image,webp,webp,184026,0.184,1080,919,1080,,,yuv420p,mobile,immagine-fisica-di-un-libro:gallery-3:mobile,ok
booksimage/asset/optimized/a3.webp,image,webp,webp,351094,0.351,1700,1447,1700,,,yuv420p,desktop/source,immagine-fisica-di-un-libro:gallery-3:desktop,ok
booksimage/asset/optimized/a6-mobile.webp,image,webp,webp,190684,0.191,1080,919,1080,,,yuv420p,mobile,immagine-fisica-di-un-libro:gallery-2:mobile,ok
booksimage/asset/optimized/a6.webp,image,webp,webp,361702,0.362,1700,1447,1700,,,yuv420p,desktop/source,immagine-fisica-di-un-libro:gallery-2:desktop,ok
booksimage/asset/optimized/detail-mobile.webp,image,webp,webp,95368,0.095,1080,721,1080,,,yuv420p,mobile,immagine-fisica-di-un-libro:gallery-4:mobile,ok
booksimage/asset/optimized/detail.webp,image,webp,webp,187880,0.188,1700,1134,1700,,,yuv420p,desktop/source,immagine-fisica-di-un-libro:gallery-4:desktop,ok
booksimage/asset/start.jpg,image,jpg,mjpeg,589416,0.589,1920,1634,1920,0.04,117883,yuvj444p,desktop/source,,convert-webp
booksimage/asset/thumb.jpg,image,jpg,mjpeg,569271,0.569,1500,1000,1500,0.04,113854,yuvj444p,desktop/source,,convert-webp
capsule/asset/1-mobile.mp4,video,mp4,h264,629215,0.629,1080,1080,1080,4.44,1134,yuv420p,mobile,capsule-plaza:gallery-5:mobile,ok
capsule/asset/1-optimized.mp4,video,mp4,h264,1177984,1.178,1700,1700,1700,4.44,2122,yuv420p,desktop/source,capsule-plaza:gallery-5:desktop,ok
capsule/asset/1.mp4,video,mp4,h264,5745637,5.746,1080,1080,1080,4.44,10352,yuv420p,desktop/source,,ok
capsule/asset/2-mobile.mp4,video,mp4,h264,1658093,1.658,1080,1080,1080,9.92,1337,yuv420p,mobile,capsule-plaza:gallery-4:mobile,ok
capsule/asset/2-optimized.mp4,video,mp4,h264,3313918,3.314,1080,1080,1080,9.92,2673,yuv420p,desktop/source,capsule-plaza:gallery-4:desktop,ok
capsule/asset/2.mp4,video,mp4,h264,11470787,11.471,1080,1080,1080,9.92,9251,yuv420p,desktop/source,,ok
capsule/asset/3-mobile.mp4,video,mp4,h264,419324,0.419,1080,1080,1080,4.84,693,yuv420p,mobile,capsule-plaza:gallery-3:mobile,ok
capsule/asset/3-optimized.mp4,video,mp4,h264,1079237,1.079,1700,1700,1700,4.84,1784,yuv420p,desktop/source,capsule-plaza:gallery-3:desktop,ok
capsule/asset/3.mp4,video,mp4,h264,4545367,4.545,1080,1080,1080,4.84,7513,yuv420p,desktop/source,,ok
capsule/asset/4-mobile.mp4,video,mp4,h264,1097345,1.097,1080,1080,1080,6.96,1262,yuv420p,mobile,capsule-plaza:gallery-2:mobile,ok
capsule/asset/4-optimized.mp4,video,mp4,h264,1906996,1.907,1700,1700,1700,6.96,2192,yuv420p,desktop/source,capsule-plaza:gallery-2:desktop,ok
capsule/asset/4.mp4,video,mp4,h264,9126602,9.127,1152,1152,1152,6.96,10493,yuv420p,desktop/source,,ok
capsule/asset/desktop-mobile.mp4,video,mp4,h264,2977152,2.977,1080,608,1080,17.33,1374,yuv420p,mobile,capsule-plaza:cover+first:mobile,ok
capsule/asset/desktop-optimized.mp4,video,mp4,h264,5825557,5.826,1700,956,1700,17.33,2689,yuv420p,desktop/source,capsule-plaza:cover+first:desktop,ok
capsule/asset/desktop.mp4,video,mp4,h264,44166468,44.166,1920,1080,1920,17.33,20385,yuv420p,desktop/source,,ok
capsule/asset/med.jpg,image,jpg,mjpeg,493538,0.494,1920,1280,1920,0.04,98708,yuvj444p,desktop/source,,convert-webp
capsule/asset/optimized/med-mobile.webp,image,webp,webp,72660,0.073,1080,721,1080,,,yuv420p,mobile,capsule-plaza:poster:mobile,ok
capsule/asset/optimized/med.webp,image,webp,webp,129810,0.130,1700,1134,1700,,,yuv420p,desktop/source,capsule-plaza:poster:desktop,ok
corpomacchina/asset/1.jpg,image,jpg,mjpeg,106824,0.107,1920,1280,1920,0.04,21365,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/1a.jpg,image,jpg,mjpeg,126201,0.126,1920,1280,1920,0.04,25240,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/2.jpg,image,jpg,mjpeg,113448,0.113,1920,1280,1920,0.04,22690,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/2a.jpg,image,jpg,mjpeg,18064,0.018,1920,1280,1920,0.04,3613,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/3.jpg,image,jpg,mjpeg,142369,0.142,1920,1280,1920,0.04,28474,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/3a.jpg,image,jpg,mjpeg,82115,0.082,1920,1280,1920,0.04,16423,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/4a.jpg,image,jpg,mjpeg,101984,0.102,1920,1280,1920,0.04,20397,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/5a.jpg,image,jpg,mjpeg,176681,0.177,1920,1280,1920,0.04,35336,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/6a.jpg,image,jpg,mjpeg,53840,0.054,1920,1280,1920,0.04,10768,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/cm1.jpg,image,jpg,mjpeg,719527,0.720,1700,2266,2266,0.04,143905,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/cm2.jpg,image,jpg,mjpeg,777886,0.778,1700,2266,2266,0.04,155577,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/f-mobile.mp4,video,mp4,h264,30813,0.031,1080,720,1080,1.27,195,yuv420p,mobile,corpo-macchina:gallery-2:mobile,ok
corpomacchina/asset/f-optimized.mp4,video,mp4,h264,53855,0.054,1700,1134,1700,1.27,340,yuv420p,desktop/source,corpo-macchina:gallery-2:desktop,ok
corpomacchina/asset/f.mp4,video,mp4,h264,127593,0.128,1200,800,1200,1.28,794,yuv420p,desktop/source,,ok
corpomacchina/asset/i.jpg,image,jpg,mjpeg,552705,0.553,2100,1400,2100,0.04,110541,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/med.jpg,image,jpg,mjpeg,366819,0.367,1920,1280,1920,0.04,73364,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/optimized/1-mobile.webp,image,webp,webp,3164,0.003,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-9:mobile,ok
corpomacchina/asset/optimized/1.webp,image,webp,webp,7366,0.007,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-9:desktop,ok
corpomacchina/asset/optimized/1a-mobile.webp,image,webp,webp,3488,0.003,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-3:mobile,ok
corpomacchina/asset/optimized/1a.webp,image,webp,webp,8274,0.008,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-3:desktop,ok
corpomacchina/asset/optimized/2-mobile.webp,image,webp,webp,3878,0.004,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-10:mobile,ok
corpomacchina/asset/optimized/2.webp,image,webp,webp,8396,0.008,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-10:desktop,ok
corpomacchina/asset/optimized/2a-mobile.webp,image,webp,webp,1486,0.001,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-4:mobile,ok
corpomacchina/asset/optimized/2a.webp,image,webp,webp,3520,0.004,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-4:desktop,ok
corpomacchina/asset/optimized/3-mobile.webp,image,webp,webp,3532,0.004,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-11:mobile,ok
corpomacchina/asset/optimized/3.webp,image,webp,webp,8288,0.008,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-11:desktop,ok
corpomacchina/asset/optimized/3a-mobile.webp,image,webp,webp,2286,0.002,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-5:mobile,ok
corpomacchina/asset/optimized/3a.webp,image,webp,webp,5878,0.006,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-5:desktop,ok
corpomacchina/asset/optimized/4a-mobile.webp,image,webp,webp,4460,0.004,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-6:mobile,ok
corpomacchina/asset/optimized/4a.webp,image,webp,webp,10134,0.010,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-6:desktop,ok
corpomacchina/asset/optimized/5a-mobile.webp,image,webp,webp,4496,0.004,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-7:mobile,ok
corpomacchina/asset/optimized/5a.webp,image,webp,webp,9286,0.009,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-7:desktop,ok
corpomacchina/asset/optimized/6a-mobile.webp,image,webp,webp,3616,0.004,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-8:mobile,ok
corpomacchina/asset/optimized/6a.webp,image,webp,webp,7604,0.008,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-8:desktop,ok
corpomacchina/asset/optimized/cm1-mobile.webp,image,webp,webp,30578,0.031,811,1080,1080,,,yuv420p,mobile,corpo-macchina:cover+first:mobile,ok
corpomacchina/asset/optimized/cm1.webp,image,webp,webp,60040,0.060,1275,1700,1700,,,yuv420p,desktop/source,corpo-macchina:cover+first:desktop,ok
corpomacchina/asset/optimized/cm2-mobile.webp,image,webp,webp,39942,0.040,811,1080,1080,,,yuv420p,mobile,corpo-macchina:gallery-13:mobile,ok
corpomacchina/asset/optimized/cm2.webp,image,webp,webp,78412,0.078,1275,1700,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-13:desktop,ok
corpomacchina/asset/optimized/i-mobile.webp,image,webp,webp,35604,0.036,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-17:mobile,ok
corpomacchina/asset/optimized/i.webp,image,webp,webp,75062,0.075,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-17:desktop,ok
corpomacchina/asset/optimized/med-mobile.webp,image,webp,webp,20972,0.021,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-12:mobile,ok
corpomacchina/asset/optimized/med.webp,image,webp,webp,59492,0.059,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-12:desktop,ok
corpomacchina/asset/optimized/z-mobile.webp,image,webp,webp,37362,0.037,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-14:mobile,ok
corpomacchina/asset/optimized/z.webp,image,webp,webp,83822,0.084,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-14:desktop,ok
corpomacchina/asset/optimized/z2-mobile.webp,image,webp,webp,94612,0.095,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-15:mobile,ok
corpomacchina/asset/optimized/z2.webp,image,webp,webp,217872,0.218,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-15:desktop,ok
corpomacchina/asset/optimized/z3-mobile.webp,image,webp,webp,21746,0.022,1080,721,1080,,,yuv420p,mobile,corpo-macchina:gallery-16:mobile,ok
corpomacchina/asset/optimized/z3.webp,image,webp,webp,40032,0.040,1700,1134,1700,,,yuv420p,desktop/source,corpo-macchina:gallery-16:desktop,ok
corpomacchina/asset/z.jpg,image,jpg,mjpeg,528561,0.529,1920,1280,1920,0.04,105712,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/z2.jpg,image,jpg,mjpeg,822111,0.822,1920,1280,1920,0.04,164422,yuvj444p,desktop/source,,convert-webp
corpomacchina/asset/z3.jpg,image,jpg,mjpeg,317277,0.317,1920,1280,1920,0.04,63455,yuvj444p,desktop/source,,convert-webp
digitalforest/asset/01.png,image,png,png,2600570,2.601,7950,5679,7950,,,rgb24,desktop/source,,convert-webp
digitalforest/asset/02.png,image,png,png,2672833,2.673,7950,5679,7950,,,rgb24,desktop/source,,convert-webp
digitalforest/asset/03-mobile.mp4,video,mp4,h264,1442983,1.443,1080,772,1080,10.40,1110,yuv420p,mobile,digital-forest:gallery-3:mobile,ok
digitalforest/asset/03-optimized.mp4,video,mp4,h264,3712905,3.713,1700,1214,1700,10.40,2856,yuv420p,desktop/source,digital-forest:gallery-3:desktop,ok
digitalforest/asset/03.mp4,video,mp4,h264,19554727,19.555,1920,1370,1920,10.40,15042,yuv420p,desktop/source,,ok
digitalforest/asset/04-mobile.mp4,video,mp4,h264,1150059,1.150,608,1080,1080,11.58,795,yuv420p,mobile,digital-forest:gallery-4:mobile,ok
